Address,Has voted,Has published,Published at,Created at,Updated at,Projects in ballot,Votes
6tqxB94L96,True,True,2023-10-08 00:47:52,2023-10-02 05:57:04,2023-10-30 20:20:06,449.0,"[{'amount': '615146', 'projectId': 'proj246'}, {'amount': '364220', 'projectId': 'proj160'}, {'amount': '357654', 'projectId': 'proj283'}, {'amount': '109776', 'projectId': 'proj492'}, {'amount': '597275', 'projectId': 'proj316'}, {'amount': '357573', 'projectId': 'proj161'}, {'amount': '248189', 'projectId': 'proj124'}, {'amount': '909618', 'projectId': 'proj4'}, {'amount': '344029', 'projectId': 'proj91'}]"
TYODAUCNKw,True,True,2023-10-04 02:39:33,2023-09-08 15:39:02,2023-10-17 01:23:01,200.0,"[{'amount': '993948', 'projectId': 'proj122'}, {'amount': '991511', 'projectId': 'proj275'}, {'amount': '77444', 'projectId': 'proj186'}, {'amount': '760107', 'projectId': 'proj207'}, {'amount': '205744', 'projectId': 'proj267'}]"
72TwpPCJag,False,False,,2023-11-10 23:57:20,2023-11-25 18:20:12,,[]
ziItaFcHqg,True,True,2023-10-08 07:33:38,2023-09-23 23:32:23,2023-10-10 14:15:30,88.0,"[{'amount': '17132', 'projectId': 'proj206'}]"
mojV8vRJcQ,True,False,,2023-10-01 14:52:58,2023-11-26 12:00:39,,[]
01YKiJMHf7,False,False,,2023-10-08 18:32:17,2023-10-14 12:40:09,,[]
QOIK3LeQ66,False,False,,2023-09-14 11:58:50,2023-11-15 00:47:35,,[]
8MW4M6hVQ2,False,True,2023-10-23 17:35:11,2023-10-21 13:35:30,2023-11-05 03:32:57,229.0,"[{'amount': '356810', 'projectId': 'proj6'}, {'amount': '954830', 'projectId': 'proj81'}, {'amount': '405664', 'projectId': 'proj420'}, {'amount': '511731', 'projectId': 'proj221'}, {'amount': '767741', 'projectId': 'proj19'}, {'amount': '513231', 'projectId': 'proj26'}, {'amount': '192228', 'projectId': 'proj29'}, {'amount': '618005', 'projectId': 'proj249'}, {'amount': '150833', 'projectId': 'proj139'}, {'amount': '964590', 'projectId': 'proj3'}, {'amount': '385602', 'projectId': 'proj153'}]"
A5gymihgxX,False,True,2023-11-07 20:53:44,2023-11-04 04:18:00,2023-11-10 21:34:55,259.0,"[{'amount': '993758', 'projectId': 'proj287'}, {'amount': '565804', 'projectId': 'proj215'}, {'amount': '899847', 'projectId': 'proj347'}, {'amount': '15359', 'projectId': 'proj44'}, {'amount': '990964', 'projectId': 'proj295'}, {'amount': '970154', 'projectId': 'proj396'}, {'amount': '655767', 'projectId': 'proj121'}, {'amount': '111383', 'projectId': 'proj456'}, {'amount': '439478', 'projectId': 'proj193'}, {'amount': '715166', 'projectId': 'proj116'}, {'amount': '21398', 'projectId': 'proj135'}, {'amount': '616328', 'projectId': 'proj389'}]"
fxaY9w5Csi,True,True,2023-09-16 19:20:17,2023-09-09 15:42:29,2023-09-25 02:59:59,78.0,"[{'amount': '591519', 'projectId': 'proj420'}, {'amount': '114515', 'projectId': 'proj396'}, {'amount': '193253', 'projectId': 'proj451'}, {'amount': '91563', 'projectId': 'proj153'}, {'amount': '297415', 'projectId': 'proj71'}, {'amount': '300577', 'projectId': 'proj467'}, {'amount': '736977', 'projectId': 'proj271'}, {'amount': '971220', 'projectId': 'proj474'}, {'amount': '873971', 'projectId': 'proj316'}, {'amount': '872141', 'projectId': 'proj131'}, {'amount': '796793', 'projectId': 'proj301'}]"
AciKHQn0hq,False,True,2023-11-24 07:22:10,2023-11-24 05:13:02,2023-11-27 19:46:58,429.0,"[{'amount': '874007', 'projectId': 'proj413'}, {'amount': '713225', 'projectId': 'proj200'}, {'amount': '278586', 'projectId': 'proj416'}, {'amount': '334998', 'projectId': 'proj356'}, {'amount': '72319', 'projectId': 'proj30'}, {'amount': '624903', 'projectId': 'proj207'}, {'amount': '484519', 'projectId': 'proj26'}, {'amount': '933234', 'projectId': 'proj98'}, {'amount': '422650', 'projectId': 'proj47'}, {'amount': '381464', 'projectId': 'proj78'}, {'amount': '408252', 'projectId': 'proj45'}, {'amount': '219904', 'projectId': 'proj29'}, {'amount': '40319', 'projectId': 'proj1'}, {'amount': '28910', 'projectId': 'proj491'}, {'amount': '399441', 'projectId': 'proj445'}, {'amount': '848731', 'projectId': 'proj268'}, {'amount': '765542', 'projectId': 'proj74'}, {'amount': '625886', 'projectId': 'proj174'}, {'amount': '750519', 'projectId': 'proj261'}]"
Qq59XTTec0,True,False,,2023-11-14 05:26:34,2023-11-28 02:09:28,,[]
cthCvQMV97,False,False,,2023-11-15 04:12:05,2023-11-27 16:26:00,,[]
ACYB4SxENg,False,True,2023-11-17 20:23:05,2023-11-12 18:17:12,2023-11-25 10:53:32,179.0,"[{'amount': '300664', 'projectId': 'proj270'}, {'amount': '822668', 'projectId': 'proj269'}, {'amount': '185002', 'projectId': 'proj395'}, {'amount': '307271', 'projectId': 'proj325'}]"
wBE8KLxnPM,False,True,2023-09-18 18:12:18,2023-09-11 05:32:14,2023-09-20 22:25:45,225.0,"[{'amount': '115483', 'projectId': 'proj209'}, {'amount': '678383', 'projectId': 'proj76'}, {'amount': '216086', 'projectId': 'proj433'}, {'amount': '652443', 'projectId': 'proj31'}, {'amount': '208345', 'projectId': 'proj338'}, {'amount': '790992', 'projectId': 'proj125'}, {'amount': '172449', 'projectId': 'proj85'}, {'amount': '254454', 'projectId': 'proj417'}, {'amount': '266114', 'projectId': 'proj444'}, {'amount': '525603', 'projectId': 'proj412'}, {'amount': '702504', 'projectId': 'proj216'}, {'amount': '663829', 'projectId': 'proj154'}]"
WbDNCkrApj,False,False,,2023-11-28 17:16:10,2023-11-29 13:55:23,,[]
B3hjqqLKIp,True,False,,2023-09-04 01:59:31,2023-10-30 06:38:50,,[]
TfYFmIgGNV,False,False,,2023-09-19 16:13:58,2023-09-21 20:45:34,,[]
7xc2TUWBaR,False,True,2023-10-23 11:26:34,2023-10-03 00:35:50,2023-11-22 04:50:21,26.0,"[{'amount': '780476', 'projectId': 'proj439'}, {'amount': '708985', 'projectId': 'proj364'}, {'amount': '825382', 'projectId': 'proj437'}, {'amount': '302313', 'projectId': 'proj203'}, {'amount': '871056', 'projectId': 'proj397'}, {'amount': '853993', 'projectId': 'proj374'}, {'amount': '271915', 'projectId': 'proj442'}, {'amount': '19061', 'projectId': 'proj338'}, {'amount': '844222', 'projectId': 'proj186'}, {'amount': '317321', 'projectId': 'proj110'}, {'amount': '639924', 'projectId': 'proj378'}, {'amount': '9303', 'projectId': 'proj306'}, {'amount': '887106', 'projectId': 'proj447'}, {'amount': '179833', 'projectId': 'proj61'}, {'amount': '695139', 'projectId': 'proj135'}, {'amount': '601566', 'projectId': 'proj90'}, {'amount': '500026', 'projectId': 'proj93'}, {'amount': '905554', 'projectId': 'proj46'}, {'amount': '100669', 'projectId': 'proj157'}]"
0tw3iXtZtr,True,True,2023-10-10 14:38:39,2023-09-29 16:12:25,2023-10-17 21:22:28,11.0,"[{'amount': '516351', 'projectId': 'proj327'}, {'amount': '979871', 'projectId': 'proj415'}, {'amount': '518157', 'projectId': 'proj90'}, {'amount': '302278', 'projectId': 'proj123'}, {'amount': '763152', 'projectId': 'proj291'}, {'amount': '221738', 'projectId': 'proj424'}, {'amount': '946402', 'projectId': 'proj377'}, {'amount': '478840', 'projectId': 'proj249'}, {'amount': '502362', 'projectId': 'proj407'}, {'amount': '340254', 'projectId': 'proj243'}]"
jYhBcEuX34,True,False,,2023-09-05 09:53:53,2023-10-05 08:41:58,,[]
LI7FUCAkmR,True,True,2023-11-05 00:29:00,2023-11-01 02:24:11,2023-11-30 15:17:20,2.0,"[{'amount': '762530', 'projectId': 'proj196'}, {'amount': '937120', 'projectId': 'proj444'}, {'amount': '647714', 'projectId': 'proj38'}]"
bAG3jZPqCK,False,False,,2023-09-28 17:24:50,2023-10-17 21:41:06,,[]
8s1TWYe8uK,False,False,,2023-11-10 11:19:08,2023-11-11 19:23:47,,[]
jiHdxju6oZ,False,True,2023-09-16 01:04:07,2023-09-02 15:29:51,2023-09-18 12:26:47,72.0,"[{'amount': '286995', 'projectId': 'proj268'}, {'amount': '707655', 'projectId': 'proj356'}, {'amount': '329529', 'projectId': 'proj377'}, {'amount': '733309', 'projectId': 'proj382'}, {'amount': '1151', 'projectId': 'proj494'}, {'amount': '713536', 'projectId': 'proj207'}, {'amount': '764120', 'projectId': 'proj85'}, {'amount': '908992', 'projectId': 'proj317'}]"
kqdMftWSaI,False,False,,2023-09-23 18:26:26,2023-10-25 01:57:52,,[]
WrVzss8hSB,True,False,,2023-11-14 01:00:10,2023-11-27 01:42:06,,[]
Xj1822hmz7,True,True,2023-10-20 23:09:01,2023-10-20 18:37:58,2023-10-25 17:46:59,435.0,"[{'amount': '740235', 'projectId': 'proj160'}, {'amount': '182386', 'projectId': 'proj141'}, {'amount': '403293', 'projectId': 'proj467'}, {'amount': '168691', 'projectId': 'proj351'}, {'amount': '276005', 'projectId': 'proj55'}, {'amount': '416238', 'projectId': 'proj163'}, {'amount': '70806', 'projectId': 'proj28'}, {'amount': '910063', 'projectId': 'proj297'}, {'amount': '610562', 'projectId': 'proj114'}, {'amount': '414562', 'projectId': 'proj325'}, {'amount': '903006', 'projectId': 'proj52'}, {'amount': '659299', 'projectId': 'proj264'}, {'amount': '85904', 'projectId': 'proj235'}, {'amount': '529338', 'projectId': 'proj132'}]"
ELhcul9jJa,False,False,,2023-10-31 08:00:09,2023-11-26 09:08:37,,[]
eGrxgkJcJJ,True,True,2023-11-23 14:35:55,2023-11-19 18:30:58,2023-11-25 20:22:09,194.0,"[{'amount': '779088', 'projectId': 'proj482'}, {'amount': '221743', 'projectId': 'proj170'}, {'amount': '11082', 'projectId': 'proj279'}, {'amount': '615905', 'projectId': 'proj119'}, {'amount': '300507', 'projectId': 'proj282'}, {'amount': '636404', 'projectId': 'proj5'}, {'amount': '168763', 'projectId': 'proj453'}, {'amount': '404300', 'projectId': 'proj369'}, {'amount': '303802', 'projectId': 'proj50'}, {'amount': '375838', 'projectId': 'proj224'}, {'amount': '57864', 'projectId': 'proj68'}, {'amount': '355980', 'projectId': 'proj247'}, {'amount': '403530', 'projectId': 'proj323'}, {'amount': '920291', 'projectId': 'proj374'}, {'amount': '378685', 'projectId': 'proj475'}, {'amount': '593449', 'projectId': 'proj103'}]"
psKq8uoqWM,False,False,,2023-10-20 17:24:30,2023-11-25 22:26:14,,[]
IGbrP6h9ms,True,False,,2023-10-17 22:32:54,2023-11-13 02:43:44,,[]
R9zUuJglwc,False,True,2023-11-06 18:23:01,2023-10-04 11:56:06,2023-11-13 01:37:40,152.0,"[{'amount': '344381', 'projectId': 'proj14'}, {'amount': '936207', 'projectId': 'proj211'}, {'amount': '931125', 'projectId': 'proj482'}, {'amount': '823188', 'projectId': 'proj148'}, {'amount': '964543', 'projectId': 'proj403'}, {'amount': '621726', 'projectId': 'proj355'}, {'amount': '10352', 'projectId': 'proj166'}, {'amount': '503915', 'projectId': 'proj54'}, {'amount': '165860', 'projectId': 'proj1'}, {'amount': '708674', 'projectId': 'proj82'}, {'amount': '741089', 'projectId': 'proj59'}]"
p6i1oin3On,True,False,,2023-10-08 01:02:33,2023-11-26 01:39:53,,[]
Ec6IzCR3aW,True,False,,2023-09-12 19:24:04,2023-10-17 03:07:14,,[]
Lw0OYmNkRd,True,False,,2023-11-20 13:07:28,2023-11-27 06:43:42,,[]
zw7Hc3UFzv,False,False,,2023-11-30 18:42:15,2023-11-30 23:16:42,,[]
TIbbYi9Fpf,False,False,,2023-11-27 19:41:33,2023-11-28 04:36:50,,[]
NA2iT8swB4,True,False,,2023-10-02 15:48:07,2023-11-16 12:07:25,,[]
BrqlGCNP0n,True,True,2023-11-29 02:26:11,2023-11-28 11:51:48,2023-11-30 08:20:49,46.0,"[{'amount': '55391', 'projectId': 'proj145'}, {'amount': '156602', 'projectId': 'proj495'}, {'amount': '973206', 'projectId': 'proj261'}, {'amount': '649489', 'projectId': 'proj496'}, {'amount': '670912', 'projectId': 'proj275'}, {'amount': '365232', 'projectId': 'proj365'}, {'amount': '589613', 'projectId': 'proj276'}, {'amount': '727884', 'projectId': 'proj63'}, {'amount': '357394', 'projectId': 'proj41'}, {'amount': '654405', 'projectId': 'proj4'}, {'amount': '131184', 'projectId': 'proj125'}, {'amount': '539431', 'projectId': 'proj286'}, {'amount': '824266', 'projectId': 'proj399'}, {'amount': '607646', 'projectId': 'proj368'}, {'amount': '606494', 'projectId': 'proj216'}, {'amount': '623513', 'projectId': 'proj328'}, {'amount': '952455', 'projectId': 'proj228'}]"
8QuJr8MnCT,True,False,,2023-11-26 13:30:45,2023-11-28 19:40:03,,[]
UGkBiFXF9U,False,True,2023-11-09 05:24:43,2023-11-08 23:41:36,2023-11-09 05:49:45,420.0,"[{'amount': '656720', 'projectId': 'proj460'}, {'amount': '386329', 'projectId': 'proj51'}, {'amount': '847978', 'projectId': 'proj457'}, {'amount': '95816', 'projectId': 'proj28'}, {'amount': '872289', 'projectId': 'proj211'}, {'amount': '434779', 'projectId': 'proj286'}, {'amount': '190123', 'projectId': 'proj288'}]"
1VUhuxMZOo,True,True,2023-11-16 15:39:42,2023-11-07 08:44:46,2023-11-24 21:50:27,96.0,"[{'amount': '335443', 'projectId': 'proj335'}, {'amount': '165526', 'projectId': 'proj415'}, {'amount': '573594', 'projectId': 'proj234'}, {'amount': '26442', 'projectId': 'proj108'}, {'amount': '435159', 'projectId': 'proj397'}, {'amount': '95550', 'projectId': 'proj6'}, {'amount': '927785', 'projectId': 'proj106'}, {'amount': '628110', 'projectId': 'proj130'}, {'amount': '767495', 'projectId': 'proj389'}, {'amount': '142565', 'projectId': 'proj266'}, {'amount': '211215', 'projectId': 'proj98'}, {'amount': '904365', 'projectId': 'proj71'}, {'amount': '700244', 'projectId': 'proj434'}, {'amount': '777679', 'projectId': 'proj254'}, {'amount': '145002', 'projectId': 'proj66'}, {'amount': '135599', 'projectId': 'proj18'}, {'amount': '677804', 'projectId': 'proj19'}]"
OSTqBKL1ES,True,True,2023-11-13 01:39:52,2023-11-11 01:15:17,2023-11-28 19:22:48,228.0,"[{'amount': '301172', 'projectId': 'proj250'}, {'amount': '162737', 'projectId': 'proj83'}, {'amount': '925824', 'projectId': 'proj187'}, {'amount': '257756', 'projectId': 'proj412'}, {'amount': '836084', 'projectId': 'proj382'}, {'amount': '804136', 'projectId': 'proj114'}, {'amount': '106369', 'projectId': 'proj263'}, {'amount': '250299', 'projectId': 'proj413'}, {'amount': '958380', 'projectId': 'proj131'}]"
t57OHJxzj8,False,False,,2023-09-01 12:17:56,2023-11-29 17:06:07,,[]
NPHCMSlDvU,False,True,2023-11-25 10:52:48,2023-11-20 11:16:35,2023-11-26 20:44:24,410.0,"[{'amount': '547685', 'projectId': 'proj260'}, {'amount': '675793', 'projectId': 'proj134'}, {'amount': '306515', 'projectId': 'proj438'}, {'amount': '39734', 'projectId': 'proj168'}, {'amount': '475663', 'projectId': 'proj78'}, {'amount': '935568', 'projectId': 'proj266'}, {'amount': '704067', 'projectId': 'proj451'}, {'amount': '998248', 'projectId': 'proj77'}, {'amount': '145254', 'projectId': 'proj18'}, {'amount': '296465', 'projectId': 'proj191'}, {'amount': '100408', 'projectId': 'proj117'}, {'amount': '808331', 'projectId': 'proj371'}, {'amount': '45978', 'projectId': 'proj364'}, {'amount': '634744', 'projectId': 'proj97'}, {'amount': '8394', 'projectId': 'proj391'}, {'amount': '660931', 'projectId': 'proj144'}]"
Ro5rb0Xn5Y,True,True,2023-11-06 23:25:51,2023-10-15 15:06:35,2023-11-11 09:40:19,9.0,"[{'amount': '583548', 'projectId': 'proj7'}, {'amount': '450244', 'projectId': 'proj66'}, {'amount': '282748', 'projectId': 'proj437'}, {'amount': '419206', 'projectId': 'proj64'}, {'amount': '260380', 'projectId': 'proj167'}, {'amount': '349134', 'projectId': 'proj251'}, {'amount': '663040', 'projectId': 'proj386'}, {'amount': '475236', 'projectId': 'proj447'}, {'amount': '776628', 'projectId': 'proj143'}, {'amount': '632304', 'projectId': 'proj124'}, {'amount': '200822', 'projectId': 'proj146'}, {'amount': '389462', 'projectId': 'proj346'}, {'amount': '538421', 'projectId': 'proj411'}, {'amount': '230628', 'projectId': 'proj474'}, {'amount': '31967', 'projectId': 'proj61'}, {'amount': '797487', 'projectId': 'proj41'}, {'amount': '820904', 'projectId': 'proj70'}, {'amount': '462257', 'projectId': 'proj491'}, {'amount': '309376', 'projectId': 'proj29'}]"
DGsI7hON3P,False,True,2023-10-09 06:25:34,2023-10-04 18:44:16,2023-10-10 19:13:55,347.0,"[{'amount': '334369', 'projectId': 'proj69'}, {'amount': '485910', 'projectId': 'proj244'}, {'amount': '830729', 'projectId': 'proj273'}, {'amount': '696190', 'projectId': 'proj215'}, {'amount': '555205', 'projectId': 'proj382'}, {'amount': '33872', 'projectId': 'proj209'}, {'amount': '688309', 'projectId': 'proj178'}, {'amount': '219963', 'projectId': 'proj278'}, {'amount': '322805', 'projectId': 'proj424'}, {'amount': '593998', 'projectId': 'proj455'}, {'amount': '490021', 'projectId': 'proj403'}]"
9zo3NVHrhv,True,True,2023-10-13 04:59:04,2023-09-22 01:02:18,2023-10-30 14:41:53,22.0,"[{'amount': '30888', 'projectId': 'proj197'}, {'amount': '249364', 'projectId': 'proj146'}, {'amount': '891658', 'projectId': 'proj42'}, {'amount': '28907', 'projectId': 'proj362'}, {'amount': '272004', 'projectId': 'proj181'}, {'amount': '314435', 'projectId': 'proj12'}, {'amount': '665581', 'projectId': 'proj335'}, {'amount': '468859', 'projectId': 'proj95'}, {'amount': '771933', 'projectId': 'proj52'}, {'amount': '249598', 'projectId': 'proj38'}]"
6YfBig0izR,False,True,2023-10-19 11:36:54,2023-10-18 10:43:30,2023-10-19 13:46:11,247.0,"[{'amount': '981098', 'projectId': 'proj219'}, {'amount': '267379', 'projectId': 'proj296'}, {'amount': '158001', 'projectId': 'proj306'}, {'amount': '990679', 'projectId': 'proj289'}, {'amount': '920992', 'projectId': 'proj165'}, {'amount': '606317', 'projectId': 'proj487'}]"
B5qJlfNCPj,False,False,,2023-09-24 03:08:05,2023-11-16 23:02:26,,[]
uVKO2i1uqU,True,False,,2023-10-10 18:07:32,2023-11-16 18:56:10,,[]
yNxy7zLaHq,False,True,2023-10-02 13:07:53,2023-09-28 15:54:04,2023-10-22 11:01:52,101.0,"[{'amount': '602223', 'projectId': 'proj463'}, {'amount': '498804', 'projectId': 'proj137'}, {'amount': '303621', 'projectId': 'proj464'}, {'amount': '500247', 'projectId': 'proj141'}, {'amount': '755602', 'projectId': 'proj474'}, {'amount': '917437', 'projectId': 'proj45'}, {'amount': '71414', 'projectId': 'proj92'}, {'amount': '813384', 'projectId': 'proj439'}, {'amount': '232842', 'projectId': 'proj288'}, {'amount': '201285', 'projectId': 'proj488'}, {'amount': '446752', 'projectId': 'proj166'}, {'amount': '116655', 'projectId': 'proj281'}, {'amount': '24928', 'projectId': 'proj143'}, {'amount': '481406', 'projectId': 'proj279'}, {'amount': '603362', 'projectId': 'proj480'}, {'amount': '397750', 'projectId': 'proj392'}, {'amount': '824922', 'projectId': 'proj6'}, {'amount': '320039', 'projectId': 'proj406'}]"
wZIMPdy1LO,True,False,,2023-11-03 19:45:45,2023-11-12 00:34:14,,[]
yTNPrJv4th,True,True,2023-09-25 18:52:24,2023-09-03 14:48:02,2023-10-08 22:30:11,211.0,"[{'amount': '568187', 'projectId': 'proj252'}, {'amount': '138654', 'projectId': 'proj271'}, {'amount': '671137', 'projectId': 'proj225'}, {'amount': '567514', 'projectId': 'proj80'}, {'amount': '78175', 'projectId': 'proj275'}, {'amount': '367623', 'projectId': 'proj127'}, {'amount': '822582', 'projectId': 'proj354'}, {'amount': '831599', 'projectId': 'proj378'}, {'amount': '756235', 'projectId': 'proj342'}, {'amount': '415180', 'projectId': 'proj99'}, {'amount': '435080', 'projectId': 'proj199'}, {'amount': '124675', 'projectId': 'proj373'}, {'amount': '959536', 'projectId': 'proj177'}, {'amount': '204901', 'projectId': 'proj198'}, {'amount': '554829', 'projectId': 'proj132'}]"
cFjgQIQ2uU,True,False,,2023-11-10 17:22:44,2023-11-25 15:28:57,,[]
FgTlnYP5DJ,True,False,,2023-10-28 10:24:01,2023-11-06 04:53:45,,[]
cODY5fowqg,False,False,,2023-11-27 04:30:19,2023-11-28 13:14:57,,[]
h1dArv57sB,False,False,,2023-10-04 12:30:32,2023-11-04 13:35:26,,[]
bZvXAy2Mrb,True,True,2023-10-12 20:49:39,2023-09-11 08:50:54,2023-11-20 12:40:57,451.0,"[{'amount': '890135', 'projectId': 'proj226'}, {'amount': '306984', 'projectId': 'proj427'}, {'amount': '998927', 'projectId': 'proj151'}, {'amount': '548296', 'projectId': 'proj429'}, {'amount': '147240', 'projectId': 'proj73'}, {'amount': '378995', 'projectId': 'proj391'}, {'amount': '432080', 'projectId': 'proj74'}, {'amount': '304215', 'projectId': 'proj420'}, {'amount': '112851', 'projectId': 'proj210'}, {'amount': '42761', 'projectId': 'proj147'}, {'amount': '384765', 'projectId': 'proj475'}, {'amount': '184195', 'projectId': 'proj134'}, {'amount': '253367', 'projectId': 'proj477'}, {'amount': '540161', 'projectId': 'proj81'}]"
sRUZ1lJkLX,True,True,2023-11-26 00:42:58,2023-11-25 00:06:24,2023-11-27 03:52:48,487.0,"[{'amount': '85121', 'projectId': 'proj87'}, {'amount': '287955', 'projectId': 'proj352'}, {'amount': '22481', 'projectId': 'proj68'}, {'amount': '998291', 'projectId': 'proj114'}, {'amount': '169697', 'projectId': 'proj296'}, {'amount': '363933', 'projectId': 'proj409'}, {'amount': '426478', 'projectId': 'proj157'}]"
DDFqNZ29Cp,False,True,2023-10-20 10:29:26,2023-10-19 23:05:49,2023-11-11 12:20:24,129.0,"[{'amount': '467484', 'projectId': 'proj73'}, {'amount': '350160', 'projectId': 'proj440'}, {'amount': '313232', 'projectId': 'proj66'}, {'amount': '834085', 'projectId': 'proj380'}, {'amount': '294019', 'projectId': 'proj29'}, {'amount': '326837', 'projectId': 'proj83'}, {'amount': '23684', 'projectId': 'proj39'}, {'amount': '394123', 'projectId': 'proj378'}, {'amount': '732006', 'projectId': 'proj121'}, {'amount': '78176', 'projectId': 'proj338'}, {'amount': '194961', 'projectId': 'proj90'}, {'amount': '592222', 'projectId': 'proj299'}]"
ngxwaGOQgT,False,True,2023-11-16 19:39:26,2023-11-16 10:27:26,2023-11-22 11:15:55,137.0,"[{'amount': '637454', 'projectId': 'proj484'}, {'amount': '18286', 'projectId': 'proj498'}, {'amount': '152705', 'projectId': 'proj27'}, {'amount': '547983', 'projectId': 'proj254'}, {'amount': '183481', 'projectId': 'proj385'}, {'amount': '453253', 'projectId': 'proj306'}, {'amount': '973604', 'projectId': 'proj130'}, {'amount': '757347', 'projectId': 'proj73'}, {'amount': '432541', 'projectId': 'proj380'}, {'amount': '237262', 'projectId': 'proj333'}, {'amount': '20232', 'projectId': 'proj182'}, {'amount': '478951', 'projectId': 'proj437'}, {'amount': '728238', 'projectId': 'proj458'}, {'amount': '838869', 'projectId': 'proj344'}, {'amount': '402686', 'projectId': 'proj160'}]"
OoAJmXL4e1,False,False,,2023-09-27 00:20:51,2023-11-07 23:00:04,,[]
89EIPlnYNP,False,True,2023-11-19 01:47:35,2023-11-18 16:40:42,2023-11-19 02:19:12,389.0,"[{'amount': '552764', 'projectId': 'proj186'}, {'amount': '950448', 'projectId': 'proj438'}, {'amount': '292014', 'projectId': 'proj159'}, {'amount': '687643', 'projectId': 'proj332'}, {'amount': '350717', 'projectId': 'proj206'}, {'amount': '408194', 'projectId': 'proj274'}]"
uCvAONFWBl,False,False,,2023-09-25 06:22:27,2023-11-13 08:59:27,,[]
92BKsCdZvf,False,True,2023-11-15 14:32:10,2023-10-18 09:51:23,2023-11-18 22:48:33,119.0,"[{'amount': '826839', 'projectId': 'proj17'}, {'amount': '332478', 'projectId': 'proj482'}, {'amount': '413990', 'projectId': 'proj408'}, {'amount': '74156', 'projectId': 'proj406'}, {'amount': '627834', 'projectId': 'proj218'}, {'amount': '701635', 'projectId': 'proj498'}, {'amount': '197987', 'projectId': 'proj382'}, {'amount': '273114', 'projectId': 'proj353'}]"
sGh0Mf4olc,False,True,2023-10-04 13:57:15,2023-09-12 03:37:16,2023-10-16 11:31:04,56.0,"[{'amount': '926307', 'projectId': 'proj2'}, {'amount': '436578', 'projectId': 'proj299'}, {'amount': '134161', 'projectId': 'proj259'}, {'amount': '882126', 'projectId': 'proj274'}, {'amount': '685162', 'projectId': 'proj446'}, {'amount': '573653', 'projectId': 'proj297'}, {'amount': '269580', 'projectId': 'proj436'}, {'amount': '854074', 'projectId': 'proj415'}, {'amount': '876795', 'projectId': 'proj90'}, {'amount': '82383', 'projectId': 'proj166'}, {'amount': '794206', 'projectId': 'proj49'}, {'amount': '521561', 'projectId': 'proj394'}, {'amount': '438664', 'projectId': 'proj497'}, {'amount': '697250', 'projectId': 'proj444'}, {'amount': '984996', 'projectId': 'proj122'}, {'amount': '732707', 'projectId': 'proj406'}, {'amount': '423661', 'projectId': 'proj363'}]"
0pHh6Mh2cz,True,True,2023-09-07 13:54:05,2023-09-05 23:34:19,2023-09-08 02:31:37,300.0,"[{'amount': '667406', 'projectId': 'proj38'}, {'amount': '272820', 'projectId': 'proj205'}, {'amount': '395299', 'projectId': 'proj322'}, {'amount': '274211', 'projectId': 'proj45'}, {'amount': '960179', 'projectId': 'proj88'}, {'amount': '339999', 'projectId': 'proj54'}, {'amount': '604431', 'projectId': 'proj382'}, {'amount': '484139', 'projectId': 'proj491'}, {'amount': '280349', 'projectId': 'proj26'}, {'amount': '422925', 'projectId': 'proj215'}]"
FTIREi5uF8,True,False,,2023-09-19 09:48:56,2023-11-22 09:02:26,,[]
zjbmMsEYXN,False,False,,2023-11-21 03:20:16,2023-11-23 16:41:33,,[]
KVsnY8lTVp,False,False,,2023-09-27 13:10:59,2023-11-04 15:30:23,,[]
Uh2GguksnZ,False,False,,2023-11-30 22:05:23,2023-11-30 23:53:03,,[]
yIy2acvRlV,True,True,2023-10-15 10:38:44,2023-10-13 08:23:01,2023-10-16 21:19:15,142.0,"[{'amount': '173444', 'projectId': 'proj229'}, {'amount': '154241', 'projectId': 'proj419'}, {'amount': '498892', 'projectId': 'proj295'}]"
NxsapT6XwB,False,False,,2023-09-16 09:17:10,2023-11-13 05:11:33,,[]
NZsbB0ZOwS,True,True,2023-11-12 15:40:20,2023-10-18 15:39:05,2023-11-14 09:34:05,258.0,"[{'amount': '895663', 'projectId': 'proj212'}, {'amount': '965744', 'projectId': 'proj315'}, {'amount': '58551', 'projectId': 'proj401'}, {'amount': '353322', 'projectId': 'proj344'}, {'amount': '913561', 'projectId': 'proj322'}]"
7ylke35Ywb,False,True,2023-11-04 02:18:07,2023-10-16 19:24:41,2023-11-09 09:57:26,306.0,"[{'amount': '62156', 'projectId': 'proj371'}, {'amount': '820908', 'projectId': 'proj15'}, {'amount': '672639', 'projectId': 'proj179'}, {'amount': '226100', 'projectId': 'proj255'}, {'amount': '210330', 'projectId': 'proj398'}]"
jlSeAlyLv0,False,False,,2023-10-28 08:35:44,2023-11-29 02:57:56,,[]
oF0nyevvvD,True,False,,2023-11-21 23:20:34,2023-11-27 18:13:26,,[]
qeyDawjSPB,False,False,,2023-09-04 04:32:55,2023-09-30 02:32:41,,[]
0TKvcxY5Si,False,False,,2023-11-26 17:39:51,2023-11-30 22:24:54,,[]
e3M35K8190,True,False,,2023-11-11 00:50:21,2023-11-17 01:43:02,,[]
E1LyBGTKHZ,False,False,,2023-11-17 22:58:40,2023-11-30 21:52:15,,[]
