wallet,wallet_label,token,token_symbol,balance,decimals,balance_formatted
0xeB3ABCCdC5AE973EcD2E2225A4858982BFb02ced,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x52e7b98623773C1bC045Fe4427e5e6E7c3533c40,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x52e7b98623773C1bC045Fe4427e5e6E7c3533c40,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xF460521eD03d7dc776C53335FB435718Ad15Ed2A,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xF460521eD03d7dc776C53335FB435718Ad15Ed2A,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xe620aE1Ed8fdF514f061a62a8268F0a005f811Ad,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xe620aE1Ed8fdF514f061a62a8268F0a005f811Ad,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xa65fE456258002e456Be9ECcd6F2a8facb23228a,locked,0x4200000000000000000000000000000000000042,OP,12000000000000000000000,18,12000.0
0xa65fE456258002e456Be9ECcd6F2a8facb23228a,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x72190BE6bc6fB0a3d185300050ff5F501Bdd0cC0,locked,0x4200000000000000000000000000000000000042,OP,5000000000000000000000,18,5000.0
0x72190BE6bc6fB0a3d185300050ff5F501Bdd0cC0,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x10f1FfA3bAE16aFA072D7b7dfDF1025bA5549983,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x10f1FfA3bAE16aFA072D7b7dfDF1025bA5549983,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xc51fcE67514faC98e2B82F303BB1aE0b534e92a9,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xc51fcE67514faC98e2B82F303BB1aE0b534e92a9,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xcc78D8995D1AFaf08d33cF55bc6efa80D9B77782,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xcc78D8995D1AFaf08d33cF55bc6efa80D9B77782,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x92Ad7Df16f81473bD8099c30Aa3Dfc1E8de1F48E,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x92Ad7Df16f81473bD8099c30Aa3Dfc1E8de1F48E,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x17Eb039f2F060d3C31D514c10FC436836C25BCbE,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x17Eb039f2F060d3C31D514c10FC436836C25BCbE,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x492303a3adDaB469c03A118C570c0FE176A838F4,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x492303a3adDaB469c03A118C570c0FE176A838F4,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0eADFd28FaD3eF2d69472Ef514704926B89d8f43,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x0eADFd28FaD3eF2d69472Ef514704926B89d8f43,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xa7B3a4FdbB8FdC7Cc0694c67F027c1C766F18381,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xa7B3a4FdbB8FdC7Cc0694c67F027c1C766F18381,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x26D55641cf3a8f22C63617dF1c1D58004Eeb2580,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x26D55641cf3a8f22C63617dF1c1D58004Eeb2580,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x6BBff93bec712F03C2882C80bd2D1C4504b34263,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x6BBff93bec712F03C2882C80bd2D1C4504b34263,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x7f38d2112215F2006960C8e9D798C473f621bC6e,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x7f38d2112215F2006960C8e9D798C473f621bC6e,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x88bDdF82dcC87d7Aa3d6B3902117d414e57E2B95,locked,0x4200000000000000000000000000000000000042,OP,5000000000000000000000,18,5000.0
0x88bDdF82dcC87d7Aa3d6B3902117d414e57E2B95,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x17E88bB30B5ee90305c1cB616d6B732b712D8994,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x17E88bB30B5ee90305c1cB616d6B732b712D8994,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0e2D2645Ab00986763a1BfDA7386e3E83509d4fD,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x0e2D2645Ab00986763a1BfDA7386e3E83509d4fD,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2FDB9A0b0E5AF5074Ef1Cc26611997077C7a225B,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x2FDB9A0b0E5AF5074Ef1Cc26611997077C7a225B,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xBf3fe5c5Bc3ed5dE718167860f9dBfbC1FE718Ee,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xBf3fe5c5Bc3ed5dE718167860f9dBfbC1FE718Ee,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3A5f3B83F6a55655EDf62CB44e80A0d79D8200aa,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x3A5f3B83F6a55655EDf62CB44e80A0d79D8200aa,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x131aB96415CA21B2e2f7d0099D72CF52B734ED5c,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x131aB96415CA21B2e2f7d0099D72CF52B734ED5c,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x276E519d8b1ca2A4a710649812eBCc88231b2f76,locked,0x4200000000000000000000000000000000000042,OP,36000000000000000000000,18,36000.0
0x276E519d8b1ca2A4a710649812eBCc88231b2f76,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC098D37760d854AA7CbB2662b101fD8232A2fAbE,locked,0x4200000000000000000000000000000000000042,OP,5000000000000000000000,18,5000.0
0xC098D37760d854AA7CbB2662b101fD8232A2fAbE,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x65b1114bf4b03aCdE70B40E2Fa21fFAA3Dd8E53A,locked,0x4200000000000000000000000000000000000042,OP,7890000000000000000000,18,7890.0
0x65b1114bf4b03aCdE70B40E2Fa21fFAA3Dd8E53A,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xA82e6b6064890f243F64D14DC11EEc89F403de62,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0xA82e6b6064890f243F64D14DC11EEc89F403de62,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x8ad3BCD9AB89C3792cC1D56A19Ef187B2f0Ed77B,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x8ad3BCD9AB89C3792cC1D56A19Ef187B2f0Ed77B,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1894Fb15461511f813a87b0916eAb42A03e5adf3,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x1894Fb15461511f813a87b0916eAb42A03e5adf3,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3fbCF2b96f25A79D00eee91CD92FC869F67ce0b6,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x3fbCF2b96f25A79D00eee91CD92FC869F67ce0b6,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x41767F26402CDAc0a6cF281e1eAbf36d3e56A0a7,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x41767F26402CDAc0a6cF281e1eAbf36d3e56A0a7,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x41E53Df74EDe9876F44DB8957507D31B2564e1Fd,locked,0x4200000000000000000000000000000000000042,OP,70000000000000000000000,18,70000.0
0x41E53Df74EDe9876F44DB8957507D31B2564e1Fd,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xb813b6c90DBD17621FaCfED89E0EfC9e75c75811,locked,0x4200000000000000000000000000000000000042,OP,25250000000000000000000,18,25250.0
0xb813b6c90DBD17621FaCfED89E0EfC9e75c75811,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2182AD675c44BaBbf9B958e717438A50907a240C,locked,0x4200000000000000000000000000000000000042,OP,200000000000000000000000,18,200000.0
0x2182AD675c44BaBbf9B958e717438A50907a240C,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xdF3cc66Ff8B5EBc345Fe8ee6Fd84A08AAb300115,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0xdF3cc66Ff8B5EBc345Fe8ee6Fd84A08AAb300115,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x93430cB9Df64E880f8702f3EbA2B709C2d4AeC08,locked,0x4200000000000000000000000000000000000042,OP,200000000000000000000000,18,200000.0
0x93430cB9Df64E880f8702f3EbA2B709C2d4AeC08,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x6883419D35318C2d40E6dBFa289648A544677183,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x6883419D35318C2d40E6dBFa289648A544677183,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x714A207989d21bCbB85048FC17Ab6aFC0e0ca9AC,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x714A207989d21bCbB85048FC17Ab6aFC0e0ca9AC,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x61d3402F9185BAdc8eFdc5DBBB00bB39394D62B9,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x61d3402F9185BAdc8eFdc5DBBB00bB39394D62B9,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x8560ede55D644AeC3bc22EfDf4c0f37860f98033,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x8560ede55D644AeC3bc22EfDf4c0f37860f98033,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xbfb62671E0b21ed6282569fd4952577807fCF340,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xbfb62671E0b21ed6282569fd4952577807fCF340,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC5E593E4eEC995B5a809Aa138D227e83498DF8Ad,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xC5E593E4eEC995B5a809Aa138D227e83498DF8Ad,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xc10bBCeD3Be6FC8Cc08397071483b11799D2F8eC,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xc10bBCeD3Be6FC8Cc08397071483b11799D2F8eC,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x198d3186B0a27cD8790224B532029b8FF13e4E72,locked,0x4200000000000000000000000000000000000042,OP,5000000000000000000000,18,5000.0
0x198d3186B0a27cD8790224B532029b8FF13e4E72,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xCaca9b6403C1182ca3b3E977fC712bb60e99B8EF,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xCaca9b6403C1182ca3b3E977fC712bb60e99B8EF,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0F75b71EA1e4341Fa3950531b8D6359d9Ba83015,locked,0x4200000000000000000000000000000000000042,OP,150000000000000000000000,18,150000.0
0x0F75b71EA1e4341Fa3950531b8D6359d9Ba83015,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x8fb5AC869666b1A5776d8dcc982A07FF43Ee9743,locked,0x4200000000000000000000000000000000000042,OP,15000000000000000000000,18,15000.0
0x8fb5AC869666b1A5776d8dcc982A07FF43Ee9743,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xA7683474923f1d58a1adc48B04E626ea74A28966,locked,0x4200000000000000000000000000000000000042,OP,24000000000000000000000,18,24000.0
0xA7683474923f1d58a1adc48B04E626ea74A28966,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0b83991c4CD95D9D9B792224C48c74E608f06a4E,locked,0x4200000000000000000000000000000000000042,OP,40000000000000000000000,18,40000.0
0x0b83991c4CD95D9D9B792224C48c74E608f06a4E,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xA7486Cb2794f76EE3Bb79DB8238A1EE66D0F43da,locked,0x4200000000000000000000000000000000000042,OP,14999000000000000000000,18,14999.0
0xA7486Cb2794f76EE3Bb79DB8238A1EE66D0F43da,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xdd251657d4Fb22be871b4aa1751eA7B559A57cCB,locked,0x4200000000000000000000000000000000000042,OP,35000000000000000000000,18,35000.0
0xdd251657d4Fb22be871b4aa1751eA7B559A57cCB,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0D952D9753328153340505B49b07426122C8bc1B,locked,0x4200000000000000000000000000000000000042,OP,32500000000000000000000,18,32500.0
0x0D952D9753328153340505B49b07426122C8bc1B,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xBd8e488B8a55F79aCECE1de716a8171e5d82D085,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0xBd8e488B8a55F79aCECE1de716a8171e5d82D085,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xA6Dc9862817502CDcEB088c857Af3cD3f644EfA9,locked,0x4200000000000000000000000000000000000042,OP,8000000000000000000000,18,8000.0
0xA6Dc9862817502CDcEB088c857Af3cD3f644EfA9,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xf8B5Ec2b26Cd447DFd1aB3fA329BbE02d17C6d2A,locked,0x4200000000000000000000000000000000000042,OP,35000000000000000000000,18,35000.0
0xf8B5Ec2b26Cd447DFd1aB3fA329BbE02d17C6d2A,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xF100BB4f59bc3a7a575EbFDfd31105e63C7d0680,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0xF100BB4f59bc3a7a575EbFDfd31105e63C7d0680,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB27f9BD60Ebf0389fe353e3fb27F86C6166C4E96,locked,0x4200000000000000000000000000000000000042,OP,18750000000000000000000,18,18750.0
0xB27f9BD60Ebf0389fe353e3fb27F86C6166C4E96,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xC022102778B4E59BcCbefb9C9586F5e5E05a22C9,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0xC022102778B4E59BcCbefb9C9586F5e5E05a22C9,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xB0b784D0837865e52f1C5De2E9a7CAF42c0aAA1F,locked,0x4200000000000000000000000000000000000042,OP,35000000000000000000000,18,35000.0
0xB0b784D0837865e52f1C5De2E9a7CAF42c0aAA1F,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x99b7a4BBC01bfbFF99E273718fC5D07e1389877c,locked,0x4200000000000000000000000000000000000042,OP,1586000000000000000000,18,1586.0
0x99b7a4BBC01bfbFF99E273718fC5D07e1389877c,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x269D30627DBb2a440498c8F71CB63941079B3b1B,locked,0x4200000000000000000000000000000000000042,OP,42000000000000000000000,18,42000.0
0x269D30627DBb2a440498c8F71CB63941079B3b1B,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x921C1288c39c15c146681b4Eb6ECD7EA2d9922EB,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x921C1288c39c15c146681b4Eb6ECD7EA2d9922EB,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xa8873Ebf83AD8cF5a58C89B62b3b4bBf54854498,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0xa8873Ebf83AD8cF5a58C89B62b3b4bBf54854498,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2c30d96bAFAB901188D2D974436b6B1993d1747E,locked,0x4200000000000000000000000000000000000042,OP,2500000000000000000000,18,2500.0
0x2c30d96bAFAB901188D2D974436b6B1993d1747E,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x196d8845E8A22eb9222CFdb80cD6F9F0aEaf88D2,locked,0x4200000000000000000000000000000000000042,OP,2500000000000000000000,18,2500.0
0x196d8845E8A22eb9222CFdb80cD6F9F0aEaf88D2,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xCE315242F74c5be6aA1F15b5Eb4B3415807c0c89,locked,0x4200000000000000000000000000000000000042,OP,3000000000000000000000,18,3000.0
0xCE315242F74c5be6aA1F15b5Eb4B3415807c0c89,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xb2932Bf13716e464510C26EAc0FeB18E07B23A50,locked,0x4200000000000000000000000000000000000042,OP,10000000000000000000000,18,10000.0
0xb2932Bf13716e464510C26EAc0FeB18E07B23A50,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xfdAdAB173F222Bf7572e223463BcA0eB0eA6b483,locked,0x4200000000000000000000000000000000000042,OP,2500000000000000000000,18,2500.0
0xfdAdAB173F222Bf7572e223463BcA0eB0eA6b483,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2CAc620b9545F555CBB3f4140855EF52DFbc4656,locked,0x4200000000000000000000000000000000000042,OP,2000000000000000000000,18,2000.0
0x2CAc620b9545F555CBB3f4140855EF52DFbc4656,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x7E9c9B733A2ca2b5Dfc1dc98F5899d8Be92295a8,locked,0x4200000000000000000000000000000000000042,OP,2500000000000000000000,18,2500.0
0x7E9c9B733A2ca2b5Dfc1dc98F5899d8Be92295a8,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xcfc73E37B3874755A09D830C2F4beE5d34711eE5,locked,0x4200000000000000000000000000000000000042,OP,10000000000000000000000,18,10000.0
0xcfc73E37B3874755A09D830C2F4beE5d34711eE5,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xA3Cf20a9680fA22FE1cBb305d9fd8902E7a6B228,locked,0x4200000000000000000000000000000000000042,OP,35000000000000000000000,18,35000.0
0xA3Cf20a9680fA22FE1cBb305d9fd8902E7a6B228,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x92F4c2bF744B6cB51c9c182Fda0D0c02D3615e7B,locked,0x4200000000000000000000000000000000000042,OP,19208000000000000000000,18,19208.0
0x92F4c2bF744B6cB51c9c182Fda0D0c02D3615e7B,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x49506d6EaEeEF81F269Ba7633E45DdC1c50E641D,locked,0x4200000000000000000000000000000000000042,OP,70000000000000000000000,18,70000.0
0x49506d6EaEeEF81F269Ba7633E45DdC1c50E641D,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x343e276d83e7F4D7f3166672a10F72b215BCBeEC,locked,0x4200000000000000000000000000000000000042,OP,1472000000000000000000,18,1472.0
0x343e276d83e7F4D7f3166672a10F72b215BCBeEC,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x1e3CE37d7c4dD3787298467136d31610F21C3389,locked,0x4200000000000000000000000000000000000042,OP,17150000000000000000000,18,17150.0
0x1e3CE37d7c4dD3787298467136d31610F21C3389,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x5183F28474A2f722Ce75321A9b3A3075A1AF016d,locked,0x4200000000000000000000000000000000000042,OP,40000000000000000000000,18,40000.0
0x5183F28474A2f722Ce75321A9b3A3075A1AF016d,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x08Ea7BA7c5b9e21705Fbbe5aaCa0dA3f1c96523d,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0x08Ea7BA7c5b9e21705Fbbe5aaCa0dA3f1c96523d,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2999Fb8642EE2283cf92226432f940770C3387D1,locked,0x4200000000000000000000000000000000000042,OP,69995000000000000000000,18,69995.0
0x2999Fb8642EE2283cf92226432f940770C3387D1,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x253FBc2775d30f62988367Bd2D5b9BAbA51ce451,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x253FBc2775d30f62988367Bd2D5b9BAbA51ce451,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x4C65A1188eab2722cD32B5C85fE388a8111b7F57,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x4C65A1188eab2722cD32B5C85fE388a8111b7F57,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x3740046676C536F78438e04a1771BAC9f7d40E18,locked,0x4200000000000000000000000000000000000042,OP,20000000000000000000000,18,20000.0
0x3740046676C536F78438e04a1771BAC9f7d40E18,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x2DF2803ab88773F2B39560E46Edf4b082908b733,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x2DF2803ab88773F2B39560E46Edf4b082908b733,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xca7e912d8392266b4e66Ee693Aa2d439C8302709,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xca7e912d8392266b4e66Ee693Aa2d439C8302709,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x9D594deda0d6319A4041ceBCEb6f180018959008,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x9D594deda0d6319A4041ceBCEb6f180018959008,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x34967E50119B2C4e3B109A06eda8017e33719F99,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x34967E50119B2C4e3B109A06eda8017e33719F99,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x504442ae63d5a6FEb051B7D0557c98E723279557,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x504442ae63d5a6FEb051B7D0557c98E723279557,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x65aa612E80d7686F9f3eEDE71912238CeEcDf0c6,locked,0x4200000000000000000000000000000000000042,OP,2375000000000000000000000,18,2375000.0
0x65aa612E80d7686F9f3eEDE71912238CeEcDf0c6,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x36a622f2613EcBc33002C5E4CdAcd55861F68395,locked,0x4200000000000000000000000000000000000042,OP,250000000000000000000000,18,250000.0
0x36a622f2613EcBc33002C5E4CdAcd55861F68395,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x81cAb2413Ce6da8E489a98fb6806Bf7508a2dAA0,locked,0x4200000000000000000000000000000000000042,OP,8125000000000000000000,18,8125.0
0x81cAb2413Ce6da8E489a98fb6806Bf7508a2dAA0,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x0737250edC182bd677202E172Be2641D679E2122,locked,0x4200000000000000000000000000000000000042,OP,250000000000000000000000,18,250000.0
0x0737250edC182bd677202E172Be2641D679E2122,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x5445293fd1b622191160AE5337d91122d88a2e10,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x5445293fd1b622191160AE5337d91122d88a2e10,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xe9Ce884060C209184E059363A5B0F8E040228937,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xe9Ce884060C209184E059363A5B0F8E040228937,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xa27Ac5c27CA80C7753A0eB44cD5b278d964C687f,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xa27Ac5c27CA80C7753A0eB44cD5b278d964C687f,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xEBd3B456ED53f81e8c4AeEEDF15a84F0694CA170,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xEBd3B456ED53f81e8c4AeEEDF15a84F0694CA170,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0xb124aF63A45a9bBaf21F8318e774C0109c538Ebc,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0xb124aF63A45a9bBaf21F8318e774C0109c538Ebc,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x7a5a19227ab603acfBcF99bF50dFc4c0a3b99b3d,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x7a5a19227ab603acfBcF99bF50dFc4c0a3b99b3d,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x004Eded3FFD5f027fc5a74F046E920E8213E409F,locked,0x4200000000000000000000000000000000000042,OP,0,18,
0x004Eded3FFD5f027fc5a74F046E920E8213E409F,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x8d0FEaDF32c6f93A553Ff48DbBB59FaB2C528F10,locked,0x4200000000000000000000000000000000000042,OP,50000000000000000000000,18,50000.0
0x8d0FEaDF32c6f93A553Ff48DbBB59FaB2C528F10,locked,0x1828Bff08BD244F7990edDCd9B19cc654b33cDB4,OPx,0,18,
0x09C8d400EF5063839ff04e90a62155f73Bc27518,locked,0x4200000000000000000000000000000000000042,OP,3333332000000000000000000,18,3333332.0
